student_id,gender,department,scholarship,parental_education,extra_curricular,age,cgpa,attendance_rate,family_income,Backlogs,study_hours_per_week,assignments_submitted,projects_completed,total_activities,sports_participation,dropout,is_repeater,income_group
211025,Maleale,unknown,No,Primary,No,21,5,82,43437,2,8,58,1,2,No,0,0,low
211030,Other,ME,Yes,Secondary,Yes,21,5,77,63523,4,7,28,0,3,No,0,0,medium
211035,Other,ARTS,No,unknown,Yes,19,5,83,12585,3,7,3,3,4,No,1,0,low
211038,Female,CIVIL,Yes,unknown,No,17,7,75,62036,6,23,14,4,4,No,1,0,medium
211040,Female,unknown,Yes,Graduate,No,18,6,79,47080,3,20,27,4,9,Yes,0,0,low
211043,Female,ME,No,Secondary,Yes,21,5,85,48134,6,16,9,4,5,No,1,0,low
211046,Other,CS,No,unknown,No,17,5,80,76041,6,16,17,0,6,No,1,0,medium
211047,Female,ARTS,Yes,Graduate,No,25,7,91,71301,2,15,40,0,1,Yes,0,0,medium
211053,Male,CIVIL,No,unknown,Yes,22,5,71,84792,6,24,30,2,7,No,1,0,medium
211059,Female,CS,Yes,Graduate,No,19,7,87,51032,6,16,57,3,1,No,0,0,medium
211064,Female,unknown,No,Secondary,No,19,5,71,44353,3,8,22,3,7,No,0,0,low
211070,Maleale,ARTS,No,Primary,Yes,20,6,73,61193,3,8,51,3,7,No,0,0,medium
211076,Female,CIVIL,Yes,Secondary,Yes,21,6,55,42313,5,24,36,3,5,No,1,0,low
211078,Maleale,ARTS,Yes,Secondary,Yes,17,7,87,43936,4,9,35,0,5,Yes,0,0,low
211080,Male,ME,No,unknown,Yes,16,7,60,71341,4,23,14,4,3,No,0,0,medium
211086,Maleale,ECE,No,unknown,Yes,25,6,74,46730,5,6,58,0,6,Yes,0,0,low
211087,Male,ECE,Yes,unknown,Yes,23,7,84,32546,5,10,31,2,7,No,1,0,low
211089,Male,unknown,No,unknown,No,22,5,75,40128,4,8,8,1,0,No,1,0,low
211093,Female,ARTS,No,unknown,Yes,26,7,92,50776,4,22,0,4,6,No,0,0,medium
211096,Male,CS,Yes,Postgraduate,Yes,20,5,56,49658,6,9,39,4,3,No,0,0,low
211098,Male,ME,Yes,unknown,No,18,5,86,48198,6,19,1,1,9,No,1,0,low
211106,Female,COMMERCE,No,Postgraduate,No,21,5,68,46352,6,23,51,2,2,No,0,0,low
211109,Female,CS,No,Secondary,No,23,5,84,38892,3,10,10,3,8,Yes,0,0,low
211110,Male,COMMERCE,Yes,Primary,No,19,5,85,60956,3,12,10,4,0,No,0,0,medium
211115,Female,BIO,No,Secondary,Yes,16,5,84,71990,2,22,18,2,0,Yes,1,0,medium
211118,Female,unknown,No,Primary,No,24,6,79,45446,5,17,40,2,8,No,0,0,low
211119,Female,CIVIL,No,Secondary,No,19,6,65,41246,4,19,49,2,5,No,0,0,low
211122,Male,ECE,No,Secondary,No,25,7,59,21628,4,23,53,2,4,Yes,0,0,low
211123,Female,CS,No,Primary,Yes,21,6,72,30966,4,24,29,1,6,No,0,0,low
211124,Female,CIVIL,No,unknown,No,16,5,85,85095,6,12,43,1,5,No,0,0,medium
211126,Female,ECE,No,Graduate,No,23,6,59,60927,4,16,50,1,8,No,0,0,medium
211128,Female,CIVIL,Yes,Graduate,Yes,17,5,84,47486,2,23,35,2,6,No,0,0,low
211134,Other,ECE,Yes,unknown,Yes,22,6,84,77655,3,14,57,2,4,Yes,1,0,medium
211137,Female,ARTS,Yes,Graduate,Yes,18,7,66,65288,3,24,58,1,7,No,1,0,medium
211143,Female,CIVIL,No,unknown,Yes,20,7,65,49671,2,5,13,4,7,No,0,0,low
211144,Female,BIO,No,Graduate,No,24,5,80,106359,2,20,4,4,5,Yes,0,0,medium
211145,Female,CIVIL,No,Postgraduate,No,21,5,60,63282,4,13,28,4,6,No,1,0,medium
211147,Maleale,COMMERCE,Yes,Primary,No,25,7,67,40126,3,24,16,0,9,No,0,0,low
211148,Maleale,COMMERCE,No,unknown,No,20,7,66,50937,2,17,57,0,1,No,0,0,medium
211149,Other,ECE,No,Secondary,No,24,6,93,70652,6,15,59,4,6,No,0,0,medium
211150,Female,CS,Yes,unknown,No,17,7,64,49271,2,11,21,3,4,No,0,0,low
211156,Male,ARTS,No,Primary,No,16,5,79,40995,6,7,47,4,2,No,0,0,low
211160,Male,ME,Yes,unknown,Yes,22,7,97,52545,3,21,7,4,7,Yes,1,0,medium
211164,Maleale,unknown,No,Secondary,Yes,26,6,81,31700,2,18,30,4,5,No,0,0,low
211171,Other,CS,No,unknown,No,25,7,81,79513,6,16,20,4,4,Yes,0,0,medium
211182,Maleale,CS,Yes,Primary,No,26,5,67,56691,5,9,7,1,8,No,1,0,medium
211183,Female,BIO,No,unknown,No,21,5,75,74696,5,18,36,2,5,No,0,0,medium
211189,Male,CS,No,Postgraduate,No,22,6,60,51946,4,11,0,1,8,Yes,1,0,medium
211194,Female,CIVIL,Yes,Graduate,Yes,24,6,81,80468,3,5,59,0,1,Yes,0,0,medium
211195,Female,CS,Yes,Primary,No,16,5,69,51409,6,15,42,1,7,Yes,1,0,medium
211201,Female,unknown,No,Graduate,No,22,7,65,30789,6,20,36,4,4,No,0,0,low
211206,Maleale,ARTS,No,Secondary,No,18,7,57,41268,2,24,59,1,8,No,0,0,low
211207,Other,ARTS,Yes,Secondary,No,20,7,81,56158,3,23,50,2,8,Yes,0,0,medium
211208,Female,ARTS,Yes,Graduate,No,20,6,87,77698,6,6,53,0,6,No,1,0,medium
211209,Other,BIO,No,Secondary,No,25,6,81,44160,3,21,29,0,6,No,0,0,low
211210,Male,ECE,Yes,Primary,No,25,7,72,66713,6,18,52,4,5,Yes,0,0,medium
211223,Male,CIVIL,No,unknown,Yes,19,6,79,25127,2,14,44,0,5,No,0,0,low
211234,Male,ME,No,unknown,Yes,23,5,61,63347,6,20,58,4,7,No,1,0,medium
211237,Other,BIO,No,Postgraduate,Yes,19,6,85,36215,6,7,45,3,8,No,0,0,low
211239,Female,CS,No,unknown,Yes,26,6,99,22619,6,10,53,4,5,Yes,0,0,low
211240,Male,COMMERCE,No,Graduate,Yes,18,5,73,7280,6,21,0,3,1,Yes,1,0,low
211241,Female,unknown,No,Postgraduate,Yes,19,7,83,56547,4,23,13,1,0,No,0,0,medium
211245,Maleale,ARTS,No,Primary,No,17,5,57,62724,5,21,38,2,2,Yes,1,0,medium
211246,Maleale,ARTS,No,Secondary,No,23,6,82,31330,5,20,23,1,8,Yes,1,0,low
211250,Other,unknown,Yes,unknown,Yes,21,6,53,19049,2,18,23,2,6,No,0,0,low
211260,Female,BIO,Yes,Secondary,Yes,18,6,66,54272,4,5,53,4,8,Yes,0,0,medium
211262,Maleale,CIVIL,No,Secondary,Yes,16,5,58,54761,4,24,15,4,9,No,1,0,medium
211282,Female,unknown,No,unknown,No,26,6,78,46200,3,10,2,0,5,No,0,0,low
211283,Female,unknown,No,unknown,No,19,5,67,52469,3,17,44,3,5,Yes,0,0,medium
211295,Maleale,BIO,Yes,Graduate,Yes,21,5,90,28158,3,5,40,2,7,No,0,0,low
211296,Other,COMMERCE,Yes,Primary,No,18,7,67,73645,2,9,48,1,6,No,1,0,medium
211300,Other,BIO,Yes,unknown,Yes,17,6,66,4368,5,12,1,0,2,No,1,0,low
211304,Female,COMMERCE,No,Postgraduate,No,18,6,68,60461,2,19,26,1,9,No,0,0,medium
211309,Other,BIO,Yes,Primary,No,16,5,79,71055,5,20,38,0,8,No,1,0,medium
211310,Maleale,COMMERCE,No,unknown,Yes,25,6,75,6475,2,22,6,1,3,No,1,0,low
211311,Female,CS,No,Secondary,No,22,7,90,42994,5,19,45,3,8,No,0,0,low
211313,Other,ME,Yes,unknown,Yes,19,6,100,93087,5,10,22,3,5,No,0,0,medium
211314,Other,unknown,No,unknown,No,21,5,79,63229,3,17,2,1,0,No,1,0,medium
211315,Male,COMMERCE,Yes,Graduate,Yes,19,7,79,70956,4,8,43,3,2,No,0,0,medium
211320,Female,COMMERCE,Yes,Graduate,Yes,21,6,100,31064,4,12,52,3,1,No,0,0,low
211321,Female,BIO,Yes,unknown,Yes,25,7,92,51428,6,15,33,1,5,No,1,0,medium
211328,Female,CS,Yes,Secondary,Yes,20,6,77,33894,4,8,6,4,6,Yes,0,0,low
211339,Other,ME,No,Postgraduate,No,25,7,75,75295,2,24,55,2,4,No,0,0,medium
211340,Maleale,COMMERCE,Yes,Primary,Yes,26,6,59,44405,3,7,0,4,6,Yes,0,0,low
211341,Other,CIVIL,No,Graduate,No,23,6,86,11166,6,6,12,3,7,No,0,0,low
211345,Maleale,BIO,Yes,Secondary,Yes,16,7,88,26796,6,11,56,0,0,No,0,0,low
211347,Female,ARTS,No,Primary,No,20,6,82,19425,2,24,41,1,7,Yes,0,0,low
211348,Female,CS,No,Secondary,No,26,7,62,73777,4,20,43,0,9,Yes,1,0,medium
211350,Male,COMMERCE,No,unknown,Yes,26,5,66,46939,3,21,57,2,6,Yes,0,0,low
211351,Female,ECE,No,Primary,Yes,20,6,89,60398,6,15,28,3,1,No,1,0,medium
211356,Male,unknown,No,unknown,Yes,25,6,68,37249,2,16,30,4,1,No,0,0,low
211360,Male,COMMERCE,No,Secondary,Yes,24,6,64,59734,6,5,27,2,7,No,1,0,medium
211364,Female,CS,No,unknown,Yes,23,7,72,51943,6,24,46,1,3,No,0,0,medium
211372,Female,COMMERCE,No,Postgraduate,No,25,7,76,49378,3,21,55,1,5,Yes,0,0,low
211374,Female,ME,Yes,unknown,Yes,24,5,73,62500,6,17,59,4,9,Yes,0,0,medium
211380,Female,COMMERCE,Yes,Primary,Yes,25,6,59,73843,3,12,58,4,8,No,0,0,medium
211385,Female,unknown,No,unknown,No,26,6,89,72079,3,6,42,4,0,No,0,0,medium
211389,Maleale,COMMERCE,Yes,Postgraduate,No,16,7,88,31702,6,7,18,3,1,No,0,0,low
211390,Other,CS,No,Graduate,No,26,7,63,25115,6,17,18,3,0,Yes,0,0,low
211394,Female,BIO,No,Primary,No,26,7,64,63419,4,9,2,1,0,No,0,0,medium
211397,Other,ME,Yes,unknown,Yes,18,5,55,60502,5,9,25,3,4,No,1,0,medium
211398,Male,ME,No,Secondary,No,24,7,72,38722,5,19,11,1,2,No,0,0,low
211401,Female,CIVIL,Yes,Secondary,No,26,7,80,34340,5,10,1,1,6,Yes,0,0,low
211407,Maleale,COMMERCE,No,Secondary,Yes,24,6,88,53625,4,14,38,1,3,No,0,0,medium
211409,Male,ECE,No,unknown,No,26,7,82,30831,5,18,13,4,1,No,1,0,low
211411,Female,ME,No,unknown,Yes,20,7,62,45714,2,8,31,4,6,No,1,0,low
211414,Female,BIO,No,Primary,No,25,7,69,56146,3,24,39,1,6,Yes,0,0,medium
211417,Male,ARTS,No,Secondary,Yes,19,6,66,13486,3,13,11,1,1,Yes,0,0,low
211422,Maleale,ECE,No,unknown,No,25,7,75,62770,3,14,54,1,3,No,1,0,medium
211428,Female,CIVIL,No,unknown,No,18,7,74,65977,2,15,22,4,0,No,1,0,medium
211429,Female,CIVIL,No,Postgraduate,Yes,25,6,86,65195,2,15,3,3,9,Yes,0,0,medium
211432,Maleale,COMMERCE,Yes,Secondary,No,22,7,79,74237,3,11,35,1,4,Yes,0,0,medium
211435,Male,CS,No,Primary,No,25,5,61,37520,6,24,44,0,6,Yes,1,0,low
211439,Male,unknown,No,Graduate,No,23,5,84,62935,4,24,58,2,5,No,0,0,medium
211446,Female,unknown,No,Primary,Yes,17,6,62,32259,3,17,36,2,0,Yes,0,0,low
211452,Female,ARTS,Yes,unknown,Yes,21,6,68,84429,6,11,5,3,5,No,1,0,medium
211454,Female,CS,No,Postgraduate,Yes,21,5,62,17968,4,12,21,2,4,No,1,0,low
211455,Female,unknown,No,Secondary,Yes,22,6,78,63608,5,22,39,4,1,No,0,0,medium
211456,Male,ARTS,Yes,unknown,No,16,5,76,30961,5,22,1,0,1,No,0,0,low
211458,Male,COMMERCE,No,Graduate,No,22,7,86,48975,5,20,50,3,5,Yes,1,0,low
211465,Male,COMMERCE,No,Postgraduate,No,16,5,62,39356,5,24,9,0,5,Yes,1,0,low
211470,Female,COMMERCE,No,unknown,No,18,6,69,73266,3,22,58,0,1,Yes,0,0,medium
211472,Female,CIVIL,Yes,Primary,No,22,6,84,37790,6,14,47,3,1,Yes,1,0,low
211473,Female,ME,No,Graduate,Yes,23,5,67,57606,2,16,4,3,6,Yes,1,0,medium
211475,Female,CS,No,Graduate,No,19,5,100,56146,5,12,29,4,3,Yes,0,0,medium
211477,Other,ARTS,No,Postgraduate,No,23,5,77,42004,3,5,2,2,7,No,1,0,low
211484,Male,ME,No,Secondary,Yes,25,5,72,18024,5,22,43,3,0,No,1,0,low
211486,Female,COMMERCE,No,unknown,No,17,6,71,79073,2,19,50,0,8,No,0,0,medium
211493,Female,ME,Yes,Secondary,No,21,5,71,64533,4,18,6,4,5,Yes,0,0,medium
211499,Female,unknown,No,Postgraduate,No,24,5,59,18815,5,24,16,1,3,Yes,0,0,low
211502,Male,COMMERCE,No,Postgraduate,Yes,25,5,80,42555,2,23,25,0,1,No,0,0,low
211503,Male,COMMERCE,Yes,Postgraduate,Yes,24,6,89,41245,2,12,8,1,1,Yes,0,0,low
211504,Maleale,ME,No,unknown,Yes,21,5,67,58875,4,6,15,3,9,No,1,0,medium
211507,Male,CS,No,unknown,Yes,17,5,85,5500,5,6,54,3,6,No,0,0,low
211508,Female,ME,Yes,unknown,Yes,18,6,100,74815,4,17,14,2,2,No,0,0,medium
211510,Female,ME,Yes,Graduate,No,16,7,96,53104,4,22,3,4,3,No,0,0,medium
211517,Female,ARTS,No,unknown,No,16,5,64,8425,6,20,51,0,8,No,0,0,low
211518,Female,CS,No,Postgraduate,No,24,6,70,36667,3,19,2,3,8,No,0,0,low
211518,Female,CS,No,Postgraduate,No,24,6,70,36667,3,19,2,3,8,No,0,0,low
211519,Other,CS,No,Primary,Yes,22,6,56,34825,3,23,25,3,3,No,0,0,low
211521,Other,CS,No,unknown,No,19,7,83,59981,6,8,20,2,2,Yes,1,0,medium
211524,Female,ME,No,unknown,Yes,23,7,79,25169,3,10,54,0,0,Yes,1,0,low
211525,Female,ME,No,unknown,No,25,5,72,57718,2,24,10,1,9,Yes,1,0,medium
211530,Female,unknown,No,Postgraduate,No,17,6,64,45973,5,18,59,1,6,Yes,1,0,low
211536,Maleale,CIVIL,No,unknown,No,25,6,74,41386,2,23,10,1,9,No,0,0,low
211537,Other,ME,Yes,unknown,Yes,25,7,76,34562,2,8,46,3,8,No,0,0,low
211539,Male,ECE,No,Secondary,No,18,7,84,35802,4,18,24,2,4,No,0,0,low
211543,Male,ECE,No,Graduate,No,26,7,68,25293,6,9,21,3,2,No,0,0,low
211545,Maleale,CIVIL,Yes,Primary,No,18,6,86,74891,6,17,8,0,2,No,1,0,medium
211550,Other,ARTS,No,Secondary,No,18,5,73,55827,2,21,19,2,0,No,0,0,medium
211551,Male,CS,No,unknown,Yes,22,5,89,67423,6,6,45,1,5,Yes,0,0,medium
211551,Male,CS,No,unknown,Yes,22,5,89,67423,6,6,45,1,5,Yes,0,0,medium
211556,Female,ECE,No,unknown,No,25,6,72,42691,3,13,46,4,1,No,0,0,low
211573,Female,ARTS,No,unknown,Yes,26,7,80,78588,5,13,3,3,3,No,0,0,medium
211575,Female,ME,No,Postgraduate,No,19,7,79,31366,5,19,6,3,4,No,0,0,low
211582,Maleale,unknown,No,Graduate,No,26,5,48,10416,5,9,43,0,0,Yes,1,0,low
211587,Other,CS,Yes,Postgraduate,Yes,17,5,66,92582,3,11,49,2,6,Yes,1,0,medium
211590,Female,ECE,Yes,unknown,No,22,5,73,55740,3,20,47,0,0,No,0,0,medium
211592,Maleale,unknown,Yes,Postgraduate,Yes,17,6,75,57512,2,13,48,3,7,No,0,0,medium
211601,Male,ARTS,No,Secondary,No,22,5,56,40327,4,22,8,4,4,No,0,0,low
211612,Female,CIVIL,No,Secondary,No,23,7,69,40302,4,8,32,1,4,No,0,0,low
211614,Maleale,COMMERCE,No,unknown,Yes,21,7,63,96175,6,10,47,0,7,No,1,0,medium
211615,Female,COMMERCE,No,Secondary,Yes,23,5,79,69562,6,21,52,1,2,Yes,0,0,medium
211618,Female,ARTS,No,unknown,No,24,7,75,22619,3,18,43,3,4,No,0,0,low
211619,Female,BIO,No,Graduate,No,18,7,66,78608,5,7,8,4,8,No,0,0,medium
211626,Other,ECE,No,unknown,No,16,7,65,56515,4,5,42,2,5,No,1,0,medium
211629,Other,CIVIL,No,Primary,No,17,7,73,47140,5,19,52,3,3,No,0,0,low
211634,Female,COMMERCE,No,Graduate,Yes,26,5,96,1429,5,17,42,3,7,No,0,0,low
211643,Male,ECE,No,Postgraduate,No,25,6,70,39682,4,10,29,2,3,Yes,0,0,low
211643,Male,ECE,No,Postgraduate,No,25,6,70,39682,4,10,29,2,3,Yes,0,0,low
211644,Female,COMMERCE,No,Primary,No,23,7,84,49445,3,15,30,4,1,Yes,0,0,low
211647,Other,BIO,Yes,Secondary,No,21,7,81,45521,2,18,9,4,6,No,0,0,low
211648,Maleale,unknown,Yes,Graduate,No,17,5,74,32475,6,16,51,0,1,Yes,0,0,low
211658,Female,ECE,No,unknown,Yes,24,5,77,57232,3,15,26,0,6,No,0,0,medium
211661,Maleale,ECE,No,unknown,Yes,17,7,79,29065,3,10,47,2,0,No,0,0,low
211669,Male,COMMERCE,Yes,Primary,Yes,17,7,73,58254,2,24,43,4,5,No,0,0,medium
211670,Maleale,COMMERCE,Yes,unknown,No,26,5,47,42626,2,18,54,2,9,No,0,0,low
211671,Maleale,BIO,No,Postgraduate,No,18,5,80,74558,3,10,39,3,2,Yes,1,0,medium
211675,Male,ECE,Yes,Primary,Yes,16,7,90,58349,4,22,9,4,6,No,0,0,medium
211678,Maleale,ME,No,unknown,Yes,25,7,90,64111,5,11,40,3,7,No,0,0,medium
211679,Maleale,unknown,No,Postgraduate,No,17,6,89,12324,2,12,44,4,0,No,1,0,low
211685,Male,unknown,Yes,Postgraduate,No,25,6,78,75041,2,24,42,2,4,Yes,0,0,medium
211686,Maleale,unknown,Yes,unknown,Yes,23,5,77,11668,3,23,10,4,3,No,0,0,low
211692,Other,BIO,Yes,Secondary,No,21,6,58,23157,3,18,1,2,7,Yes,0,0,low
211693,Other,CIVIL,Yes,Secondary,Yes,25,6,63,53924,6,6,55,1,1,No,1,0,medium
211698,Maleale,COMMERCE,Yes,unknown,Yes,24,7,72,66049,5,24,1,2,1,No,0,0,medium
211700,Maleale,COMMERCE,Yes,Secondary,No,20,6,81,48495,5,17,39,4,2,No,0,0,low
211701,Male,CIVIL,No,Secondary,No,22,5,69,25678,5,7,14,1,0,No,1,0,low
211702,Female,unknown,No,unknown,No,17,6,49,35739,3,15,25,4,7,No,0,0,low
211707,Maleale,ECE,Yes,Secondary,No,17,6,81,52886,5,12,35,2,6,Yes,0,0,medium
211710,Maleale,CS,No,unknown,No,26,5,62,55012,4,14,21,4,2,Yes,1,0,medium
211714,Female,COMMERCE,No,Postgraduate,No,16,7,62,97027,5,6,11,1,1,No,1,0,medium
211716,Maleale,CIVIL,Yes,unknown,Yes,20,7,57,41018,6,20,16,2,8,Yes,1,0,low
211718,Male,BIO,Yes,Graduate,No,20,5,75,34130,6,7,32,2,7,Yes,0,0,low
211722,Maleale,COMMERCE,No,Secondary,No,18,7,65,30663,3,16,50,1,8,No,0,0,low
211723,Male,ME,No,Primary,No,19,5,56,6151,4,20,25,0,2,Yes,1,0,low
211726,Other,BIO,No,Secondary,No,17,5,63,63253,3,10,11,0,5,No,1,0,medium
211735,Male,CS,No,unknown,Yes,24,7,80,32118,5,10,24,1,8,No,0,0,low
211736,Other,ME,Yes,Primary,No,17,7,77,17301,3,24,51,4,6,No,0,0,low
211737,Male,COMMERCE,No,unknown,Yes,22,5,66,60096,2,12,18,2,8,Yes,0,0,medium
211738,Male,ARTS,No,Postgraduate,No,26,7,73,39902,4,24,46,2,2,Yes,0,0,low
211739,Female,ME,No,unknown,No,17,5,67,35534,4,7,8,3,4,Yes,0,0,low
211740,Female,CS,No,Postgraduate,No,20,5,83,9708,3,22,42,2,4,No,0,0,low
211742,Female,BIO,No,unknown,Yes,18,6,88,51591,6,11,36,2,8,No,0,0,medium
211743,Maleale,BIO,No,Postgraduate,Yes,18,7,78,71338,2,10,0,1,0,No,0,0,medium
211744,Male,ME,No,Postgraduate,No,21,7,79,40581,5,18,52,4,3,No,0,0,low
211745,Maleale,unknown,No,Primary,Yes,20,6,49,63243,6,15,38,0,3,No,1,0,medium
211746,Other,CIVIL,Yes,Primary,No,18,7,82,74392,2,6,45,0,4,No,0,0,medium
211750,Female,ME,No,Secondary,No,26,6,71,51914,3,22,14,0,2,No,0,0,medium
211751,Female,CS,No,Postgraduate,No,16,6,94,52598,3,24,1,1,4,Yes,0,0,medium
211753,Other,COMMERCE,No,unknown,Yes,24,7,100,54089,2,8,47,4,2,Yes,0,0,medium
211754,Female,CIVIL,No,Primary,Yes,22,5,96,28928,5,24,20,1,7,Yes,0,0,low
211757,Female,ARTS,Yes,unknown,Yes,25,6,80,67077,6,16,16,3,2,No,0,0,medium
211768,Female,ARTS,Yes,Graduate,Yes,19,7,96,57054,2,20,24,2,5,No,0,0,medium
211773,Maleale,ARTS,No,unknown,Yes,25,5,70,39978,5,8,44,2,6,No,0,0,low
211775,Maleale,ECE,No,unknown,Yes,18,5,92,60145,5,20,4,1,4,No,1,0,medium
211782,Other,ARTS,Yes,Graduate,No,23,7,90,93880,3,16,14,3,2,Yes,0,0,medium
211784,Maleale,ECE,No,Postgraduate,Yes,16,5,66,49354,5,23,19,4,4,Yes,0,0,low
211789,Female,ARTS,Yes,unknown,Yes,24,6,100,57829,6,22,15,0,0,Yes,1,0,medium
211791,Female,unknown,No,Postgraduate,No,25,5,64,34486,3,13,2,2,1,No,0,0,low
211797,Male,unknown,No,unknown,No,24,5,75,40851,2,7,23,1,9,No,0,0,low
211800,Other,BIO,No,Postgraduate,No,22,6,66,61053,4,16,16,1,4,No,0,0,medium
211804,Female,ECE,No,Primary,No,22,7,65,65957,5,21,33,3,9,No,0,0,medium
211805,Maleale,ME,No,unknown,Yes,18,7,79,20760,6,6,40,0,2,No,0,0,low
211811,Female,ME,Yes,Graduate,Yes,19,6,84,62175,5,11,34,4,9,No,0,0,medium
211817,Female,ME,Yes,unknown,No,16,6,80,75657,6,18,5,4,7,No,0,0,medium
211820,Female,unknown,Yes,unknown,No,18,5,52,39589,2,16,50,1,9,No,1,0,low
211824,Other,ME,Yes,unknown,No,20,5,57,9532,6,16,0,4,5,No,1,0,low
211826,Male,COMMERCE,Yes,Primary,No,20,5,71,68258,5,24,39,4,0,No,0,0,medium
211828,Maleale,CIVIL,No,Postgraduate,Yes,21,7,64,50934,6,16,46,4,3,Yes,0,0,medium
211829,Maleale,COMMERCE,Yes,Secondary,Yes,26,5,83,75218,6,22,31,1,9,No,1,0,medium
211830,Female,CS,No,Primary,No,24,5,83,33697,5,7,5,0,4,No,0,0,low
211834,Female,CIVIL,No,unknown,No,22,5,56,55657,6,21,42,0,2,Yes,1,0,medium
211835,Female,CS,No,unknown,Yes,21,7,62,62190,3,10,0,2,0,No,1,0,medium
211836,Other,ARTS,No,Postgraduate,No,16,6,74,76337,3,20,30,0,4,No,0,0,medium
211836,Other,ARTS,No,Postgraduate,No,16,6,74,76337,3,20,30,0,4,No,0,0,medium
211837,Male,ME,No,Primary,Yes,17,6,72,35396,2,14,27,2,9,No,1,0,low
211844,Maleale,BIO,No,unknown,No,20,7,65,37997,5,6,17,2,2,No,0,0,low
211848,Male,CIVIL,No,unknown,No,23,6,73,20942,5,20,37,4,9,Yes,0,0,low
211859,Female,BIO,Yes,Primary,No,19,7,66,52926,6,21,15,4,1,Yes,1,0,medium
211860,Female,COMMERCE,Yes,Secondary,Yes,18,6,90,35315,5,14,45,3,9,Yes,0,0,low
211864,Other,ME,No,Graduate,Yes,25,6,97,62051,3,19,36,4,3,No,0,0,medium
211870,Female,COMMERCE,Yes,Primary,No,18,6,62,13926,6,11,9,3,9,No,0,0,low
211871,Maleale,CS,Yes,Secondary,No,24,7,72,35948,3,7,27,1,4,Yes,0,0,low
211875,Other,unknown,No,Graduate,No,17,5,65,32914,3,5,32,2,8,No,0,0,low
211877,Other,BIO,Yes,unknown,Yes,17,5,81,68934,3,6,21,3,7,No,1,0,medium
211878,Female,ARTS,No,unknown,Yes,24,5,37,46397,2,16,7,4,8,Yes,1,0,low
211879,Female,CS,No,unknown,Yes,18,5,71,85983,3,13,26,3,4,Yes,1,0,medium
211881,Female,ME,No,Secondary,No,26,7,68,77453,3,23,26,0,5,No,0,0,medium
211881,Female,ME,No,Secondary,No,26,7,68,77453,3,23,26,0,5,No,0,0,medium
211882,Female,ME,No,Primary,No,19,5,98,72293,4,24,31,3,7,No,0,0,medium
211884,Female,unknown,Yes,unknown,No,25,6,63,40341,3,13,39,2,7,No,1,0,low
211887,Maleale,BIO,No,Secondary,Yes,20,5,73,49938,6,15,48,1,8,No,0,0,low
211888,Female,ECE,No,unknown,No,26,5,74,56645,6,8,45,4,6,No,1,0,medium
211894,Female,CS,No,Primary,Yes,21,7,82,20143,2,6,26,2,4,No,0,0,low
211897,Other,BIO,Yes,unknown,No,21,7,86,-6321,2,6,19,2,8,Yes,0,0,unknown
211900,Other,ARTS,No,unknown,No,18,7,73,34918,3,24,7,2,6,No,0,0,low
211902,Female,CIVIL,No,Primary,Yes,21,6,93,48939,4,22,15,3,8,No,0,0,low
211904,Male,ECE,No,Graduate,No,21,6,89,59582,2,16,59,3,6,No,0,0,medium
211908,Female,ARTS,No,Postgraduate,Yes,22,7,90,77579,5,20,45,4,8,No,0,0,medium
211912,Maleale,COMMERCE,Yes,Postgraduate,Yes,18,5,80,10854,5,7,8,2,9,No,0,0,low
211913,Female,ECE,Yes,unknown,No,21,6,81,83629,6,24,39,3,4,No,0,0,medium
211914,Female,ARTS,Yes,Secondary,Yes,24,6,59,42366,5,18,35,3,0,Yes,1,0,low
211919,Female,ECE,No,unknown,Yes,16,7,83,68503,6,9,40,3,8,No,0,0,medium
211924,Maleale,unknown,No,unknown,No,17,7,69,36347,6,7,38,0,7,No,1,0,low
211931,Female,ECE,No,unknown,No,21,6,83,58092,5,17,17,3,6,No,0,0,medium
211933,Male,BIO,Yes,Graduate,Yes,16,6,66,47009,5,10,30,1,7,No,1,0,low
211935,Female,ECE,Yes,Graduate,Yes,24,6,81,35263,3,12,32,0,7,No,1,0,low
211937,Male,ECE,No,Postgraduate,Yes,25,7,85,65435,5,14,50,1,3,No,0,0,medium
211938,Male,CIVIL,No,Primary,No,17,5,86,40981,2,24,25,3,1,Yes,0,0,low
211939,Male,CIVIL,No,Primary,Yes,22,5,70,31443,2,10,31,1,0,No,0,0,low
211940,Male,ME,No,unknown,Yes,24,6,55,56577,4,19,0,1,1,Yes,1,0,medium
211948,Female,COMMERCE,No,Primary,No,24,6,73,38085,6,22,0,4,3,No,1,0,low
211950,Other,CIVIL,No,unknown,Yes,25,5,70,27183,6,18,28,2,4,No,0,0,low
211954,Maleale,CIVIL,No,Graduate,No,24,7,79,48090,6,6,28,2,2,No,1,0,low
211959,Female,COMMERCE,No,Postgraduate,No,26,6,89,82832,2,12,18,3,0,No,1,0,medium
211961,Female,CIVIL,Yes,Primary,No,22,5,77,106767,2,8,37,1,7,No,0,0,medium
211962,Female,ME,No,Secondary,Yes,19,7,69,41827,6,18,23,4,8,No,0,0,low
211963,Female,ME,Yes,Primary,Yes,23,6,81,29439,4,17,28,3,0,No,1,0,low
211963,Female,ME,Yes,Primary,Yes,23,6,81,29439,4,17,28,3,0,No,1,0,low
211965,Female,CIVIL,No,Primary,No,22,7,76,54276,4,17,6,4,0,No,0,0,medium
